"","id","modified","basisOfRecord","occurrenceID.x","organismQuantityType","sex","eventDate","country","scientificName","kingdom","phylum","class","order","family","vernacularName","measurementUnit","length"
"591",108771,"2019-11-20T10:12:46","HumanObservation",108771,"individual","Male",18122,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.75
"592",111981,"2019-11-20T10:13:32","HumanObservation",111981,"individual","Male",18520,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.11
"593",111978,"2019-11-20T10:13:32","HumanObservation",111978,"individual","Female",18519,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.43
"594",111979,"2019-11-20T10:13:32","HumanObservation",111979,"individual","Female",18520,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.79
"595",111980,"2019-11-20T10:13:32","HumanObservation",111980,"individual","Female",18520,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",14.39
"596",111982,"2019-11-20T10:13:32","HumanObservation",111982,"individual","Female",18520,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.43
"597",111983,"2019-11-20T10:13:32","HumanObservation",111983,"individual","Male",18521,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.79
"598",111984,"2019-11-20T10:13:32","HumanObservation",111984,"individual","Female",18522,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.47
"599",111985,"2019-11-20T10:13:32","HumanObservation",111985,"individual","Female",18522,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.43
"600",111986,"2019-11-20T10:13:32","HumanObservation",111986,"individual","Female",18523,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.11
"601",111987,"2019-11-20T10:13:33","HumanObservation",111987,"individual","Male",18523,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.47
"602",111988,"2019-11-20T10:13:33","HumanObservation",111988,"individual","Female",18523,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",11.83
"603",111989,"2019-11-20T10:13:33","HumanObservation",111989,"individual","Female",18523,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",14.07
"604",111990,"2019-11-20T10:13:33","HumanObservation",111990,"individual","Male",18524,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",11.83
"605",111991,"2019-11-20T10:13:33","HumanObservation",111991,"individual","Female",18524,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.75
"606",111992,"2019-11-20T10:13:33","HumanObservation",111992,"individual","Male",18524,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",14.39
"607",111993,"2019-11-20T10:13:33","HumanObservation",111993,"individual","Female",18524,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.79
"608",111994,"2019-11-20T10:13:33","HumanObservation",111994,"individual","Male",18524,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.47
"609",111995,"2019-11-20T10:13:33","HumanObservation",111995,"individual","Male",18524,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.47
"610",111996,"2019-11-20T10:13:34","HumanObservation",111996,"individual","Male",18525,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.47
"611",111997,"2019-11-20T10:13:34","HumanObservation",111997,"individual","Male",18525,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.79
"612",111998,"2019-11-20T10:13:34","HumanObservation",111998,"individual","Male",18525,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.47
"613",111999,"2019-11-20T10:13:34","HumanObservation",111999,"individual","Male",18525,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.79
"614",112000,"2019-11-20T10:13:34","HumanObservation",112000,"individual","Male",18525,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",11.19
"615",112001,"2019-11-20T10:13:34","HumanObservation",112001,"individual","Female",18525,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.79
"616",112002,"2019-11-20T10:13:34","HumanObservation",112002,"individual","Female",18526,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.11
"617",112003,"2019-11-20T10:13:34","HumanObservation",112003,"individual","Female",18526,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.75
"618",112004,"2019-11-20T10:13:34","HumanObservation",112004,"individual","Female",18526,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.11
"619",114168,"2019-11-20T10:14:24","HumanObservation",114168,"individual","Male",18860,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.11
"620",114165,"2019-11-20T10:14:23","HumanObservation",114165,"individual","Male",18860,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.43
"621",114166,"2019-11-20T10:14:24","HumanObservation",114166,"individual","Male",18860,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.75
"622",114167,"2019-11-20T10:14:24","HumanObservation",114167,"individual","Female",18860,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.11
"623",114169,"2019-11-20T10:14:24","HumanObservation",114169,"individual","Female",18860,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.11
"624",114170,"2019-11-20T10:14:24","HumanObservation",114170,"individual","Male",18860,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.47
"625",114171,"2019-11-20T10:14:24","HumanObservation",114171,"individual","Male",18860,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.15
"626",114172,"2019-11-20T10:14:24","HumanObservation",114172,"individual","Male",18861,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.75
"627",114173,"2019-11-20T10:14:24","HumanObservation",114173,"individual","Male",18861,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.11
"628",114174,"2019-11-20T10:14:25","HumanObservation",114174,"individual","Male",18861,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",11.19
"629",114175,"2019-11-20T10:14:25","HumanObservation",114175,"individual","Male",18861,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.43
"630",114176,"2019-11-20T10:14:25","HumanObservation",114176,"individual","Male",18861,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",11.83
"631",114177,"2019-11-20T10:14:25","HumanObservation",114177,"individual","Male",18861,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.11
"632",114178,"2019-11-20T10:14:25","HumanObservation",114178,"individual","Male",18862,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",11.83
"633",114179,"2019-11-20T10:14:25","HumanObservation",114179,"individual","Male",18862,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",11.83
"634",114180,"2019-11-20T10:14:25","HumanObservation",114180,"individual","Male",18862,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.47
"635",114181,"2019-11-20T10:14:26","HumanObservation",114181,"individual","Male",18862,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",11.83
"636",114182,"2019-11-20T10:14:26","HumanObservation",114182,"individual","Male",18862,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.75
"637",114183,"2019-11-20T10:14:26","HumanObservation",114183,"individual","Male",18862,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.47
"638",114184,"2019-11-20T10:14:26","HumanObservation",114184,"individual","Female",18862,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.47
"639",114185,"2019-11-20T10:14:26","HumanObservation",114185,"individual","Male",18863,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.75
"640",114186,"2019-11-20T10:14:26","HumanObservation",114186,"individual","Male",18863,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.79
"641",114187,"2019-11-20T10:14:26","HumanObservation",114187,"individual","Male",18863,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",11.51
"642",114188,"2019-11-20T10:14:26","HumanObservation",114188,"individual","Male",18863,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.79
"643",114189,"2019-11-20T10:14:27","HumanObservation",114189,"individual","Male",18863,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.79
"644",114190,"2019-11-20T10:14:27","HumanObservation",114190,"individual","Male",18863,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",11.51
"645",117085,"2019-11-20T10:16:10","HumanObservation",117085,"individual","Female",19261,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",14.07
"646",117082,"2019-11-20T10:16:10","HumanObservation",117082,"individual","Male",19260,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",11.83
"647",117083,"2019-11-20T10:16:10","HumanObservation",117083,"individual","Male",19260,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.79
"648",117084,"2019-11-20T10:16:10","HumanObservation",117084,"individual","Female",19260,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.11
"649",117086,"2019-11-20T10:16:11","HumanObservation",117086,"individual","Male",19261,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.11
"650",117087,"2019-11-20T10:16:11","HumanObservation",117087,"individual","Male",19261,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",14.07
"651",117088,"2019-11-20T10:16:11","HumanObservation",117088,"individual","Female",19261,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.79
"652",117089,"2019-11-20T10:16:11","HumanObservation",117089,"individual","Female",19261,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.79
"653",117090,"2019-11-20T10:16:11","HumanObservation",117090,"individual","Female",19262,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.47
"654",117091,"2019-11-20T10:16:11","HumanObservation",117091,"individual","Female",19262,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.79
"655",117092,"2019-11-20T10:16:11","HumanObservation",117092,"individual","Male",19262,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.47
"656",117093,"2019-11-20T10:16:11","HumanObservation",117093,"individual","Male",19263,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.79
"657",117094,"2019-11-20T10:16:12","HumanObservation",117094,"individual","Male",19263,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.79
"658",117095,"2019-11-20T10:16:12","HumanObservation",117095,"individual","Female",19263,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.75
"659",117096,"2019-11-20T10:16:12","HumanObservation",117096,"individual","Female",19265,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.75
"660",117097,"2019-11-20T10:16:12","HumanObservation",117097,"individual","Female",19265,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.47
"661",117098,"2019-11-20T10:16:12","HumanObservation",117098,"individual","Female",19266,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",15.35
"662",117099,"2019-11-20T10:16:12","HumanObservation",117099,"individual","Male",19266,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.43
"663",117100,"2019-11-20T10:16:12","HumanObservation",117100,"individual","Male",19266,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.79
